# ----------------------------------------
# Jasper Version Info
# tool      : Jasper 2024.03
# platform  : Linux 4.18.0-513.24.1.el8_9.x86_64
# version   : 2024.03 FCS 64 bits
# build date: 2024.03.27 15:42:27 UTC
# ----------------------------------------
# started   : 2024-05-09 16:56:07 CDT
# hostname  : pal-achieve-06.(none)
# pid       : 5169
# arguments : '-label' 'session_0' '-console' '//127.0.0.1:40517' '-nowindow' '-style' 'windows' '-data' 'AAABIHicfYxLCsIwFEVPFIs4cAEuQdAVdNxpFcFpKFZF0aaoVXCiS3Un8abYQifeR97nfmKA+OW9p0b/qRaRkqhamM9viQ1dhLvXZZbvzoRBE24skd6YGQUOy56Kg5ipmIyTyvEQX0m/qpcqx4UbW3LxKSu5h3LvpNzrZMKCtbRc/vCHbTNWPePMXPtGCoyULMU6jromfzIBX63sJMQ=' '-proj' '/data/vpulav2/Work/Jasper/dual_port_ram/dual_port_ram/sessionLogs/session_0' '-init' '-hidden' '/data/vpulav2/Work/Jasper/dual_port_ram/dual_port_ram/.tmp/.initCmds.tcl' 'FPV_dual_port_ram.tcl'

Any disclosure about the Cadence Design Systems software or its use
model to any third party violates the written Non-Disclosure Agreement
between Cadence Design Systems, Inc. and the customer.

THIS SOFTWARE CONTAINS CONFIDENTIAL INFORMATION AND TRADE SECRETS OF
CADENCE DESIGN SYSTEMS, INC. USE, DISCLOSURE, OR REPRODUCTION IS
PROHIBITED WITHOUT THE PRIOR EXPRESS WRITTEN PERMISSION OF CADENCE
DESIGN SYSTEMS, INC.

Copyright (C) 2000-2024 Cadence Design Systems, Inc. All Rights
Reserved.  Unpublished -- rights reserved under the copyright laws of
the United States.

This product includes software developed by others and redistributed
according to license agreement. See doc/third_party_readme.txt for
further details.

RESTRICTED RIGHTS LEGEND

Use, duplication, or disclosure by the Government is subject to
restrictions as set forth in subparagraph (c) (1) (ii) of the Rights in
Technical Data and Computer Software clause at DFARS 252.227-7013 or
subparagraphs (c) (1) and (2) of Commercial Computer Software -- Restricted
Rights at 48 CFR 52.227-19, as applicable.


                          Cadence Design Systems, Inc.
                          2655 Seely Avenue
                          San Jose, CA 95134
                          Phone: 408.943.1234

For technical assistance visit http://support.cadence.com.

Jasper Apps Analysis Session - /data/vpulav2/Work/Jasper/dual_port_ram/dual_port_ram/sessionLogs/session_0

INFO: successfully checked out licenses "jasper_interactive" and "jasper_fao".
INFO: reading configuration file "/home/vpulav2/.config/cadence/jasper.conf".
% 
% 
% # Analyze design under verification files
% set ROOT_PATH ./
./
% set RTL_PATH ${ROOT_PATH}
./
% set PROP_PATH ${ROOT_PATH}
./
% 
% analyze -v2k \
  ${RTL_PATH}/dual_port_ram.v
[-- (VERI-1482)] Analyzing Verilog file './/dual_port_ram.v'
% 
% # Analyze property files
% analyze -sva \
  ${RTL_PATH}/bindings.sva \
  ${RTL_PATH}/property.sva
[-- (VERI-1482)] Analyzing Verilog file '/tools/Cadence/Jasper/jasper_2024.03/lib/verilog/packages/std/std.sv' into library 'std'
[-- (VERI-1482)] Analyzing Verilog file './/bindings.sva'
[-- (VERI-1482)] Analyzing Verilog file './/property.sva'
[WARN (VERI-2271)] .//property.sva(14): overflow of 32-bit signed integer 4047809762; using -247157534 instead
[WARN (VERI-2271)] .//property.sva(14): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(15): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(15): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(16): overflow of 32-bit signed integer 4034193632; using -260773664 instead
[WARN (VERI-2271)] .//property.sva(16): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(17): overflow of 32-bit signed integer 4046975714; using -247991582 instead
[WARN (VERI-2271)] .//property.sva(17): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(18): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(18): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(19): overflow of 32-bit signed integer 3588520619; using -706446677 instead
[WARN (VERI-2271)] .//property.sva(19): overflow of 32-bit signed integer 3908586193; using -386381103 instead
[WARN (VERI-2271)] .//property.sva(20): overflow of 32-bit signed integer 3588520619; using -706446677 instead
[WARN (VERI-2271)] .//property.sva(20): overflow of 32-bit signed integer 3908586193; using -386381103 instead
[WARN (VERI-2271)] .//property.sva(21): overflow of 32-bit signed integer 3072202862; using -1222764434 instead
[WARN (VERI-2271)] .//property.sva(21): overflow of 32-bit signed integer 3908586193; using -386381103 instead
[WARN (VERI-2271)] .//property.sva(22): overflow of 32-bit signed integer 2299985938; using -1994981358 instead
[WARN (VERI-2271)] .//property.sva(22): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(22): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(23): overflow of 32-bit signed integer 3908586193; using -386381103 instead
[WARN (VERI-2271)] .//property.sva(23): overflow of 32-bit signed integer 3908586193; using -386381103 instead
[WARN (VERI-2271)] .//property.sva(24): overflow of 32-bit signed integer 3908586193; using -386381103 instead
[WARN (VERI-2271)] .//property.sva(25): overflow of 32-bit signed integer 2293229073; using -2001738223 instead
[WARN (VERI-2271)] .//property.sva(25): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(26): overflow of 32-bit signed integer 2691891264; using -1603076032 instead
[WARN (VERI-2271)] .//property.sva(26): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(26): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(27): overflow of 32-bit signed integer 3908586193; using -386381103 instead
[WARN (VERI-2271)] .//property.sva(28): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(29): overflow of 32-bit signed integer 3908586193; using -386381103 instead
[WARN (VERI-2271)] .//property.sva(30): overflow of 32-bit signed integer 2895372377; using -1399594919 instead
[WARN (VERI-2271)] .//property.sva(30): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(30): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(31): overflow of 32-bit signed integer 2500385834; using -1794581462 instead
[WARN (VERI-2271)] .//property.sva(31): overflow of 32-bit signed integer 3908586193; using -386381103 instead
[WARN (VERI-2271)] .//property.sva(31): overflow of 32-bit signed integer 3908586193; using -386381103 instead
[WARN (VERI-2271)] .//property.sva(32): overflow of 32-bit signed integer 2730891333; using -1564075963 instead
[WARN (VERI-2271)] .//property.sva(32): overflow of 32-bit signed integer 4046975714; using -247991582 instead
[WARN (VERI-2271)] .//property.sva(32): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(35): overflow of 32-bit signed integer 3226844288; using -1068123008 instead
[WARN (VERI-2271)] .//property.sva(35): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(35): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(36): overflow of 32-bit signed integer 2471170598; using -1823796698 instead
[WARN (VERI-2271)] .//property.sva(36): overflow of 32-bit signed integer 3771244225; using -523723071 instead
[WARN (VERI-2271)] .//property.sva(36): overflow of 32-bit signed integer 3908586193; using -386381103 instead
[WARN (VERI-2271)] .//property.sva(38): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(43): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(44): overflow of 32-bit signed integer 3218483839; using -1076483457 instead
[WARN (VERI-2271)] .//property.sva(44): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(48): overflow of 32-bit signed integer 3045948523; using -1249018773 instead
[WARN (VERI-2271)] .//property.sva(48): overflow of 32-bit signed integer 4042174177; using -252793119 instead
[WARN (VERI-2271)] .//property.sva(48): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(50): overflow of 32-bit signed integer 3072202862; using -1222764434 instead
[WARN (VERI-2271)] .//property.sva(50): overflow of 32-bit signed integer 4046975714; using -247991582 instead
[WARN (VERI-2271)] .//property.sva(50): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(56): overflow of 32-bit signed integer 2895372377; using -1399594919 instead
[WARN (VERI-2271)] .//property.sva(56): overflow of 32-bit signed integer 3591148716; using -703818580 instead
[WARN (VERI-2271)] .//property.sva(56): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(58): overflow of 32-bit signed integer 3596751020; using -698216276 instead
[WARN (VERI-2271)] .//property.sva(58): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(58): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(72): overflow of 32-bit signed integer 2464432677; using -1830534619 instead
[WARN (VERI-2271)] .//property.sva(72): overflow of 32-bit signed integer 3908586193; using -386381103 instead
[WARN (VERI-2271)] .//property.sva(77): overflow of 32-bit signed integer 2885213271; using -1409754025 instead
[WARN (VERI-2271)] .//property.sva(77): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(86): overflow of 32-bit signed integer 2732447301; using -1562519995 instead
[WARN (VERI-2271)] .//property.sva(88): overflow of 32-bit signed integer 3908586193; using -386381103 instead
[WARN (VERI-2271)] .//property.sva(95): overflow of 32-bit signed integer 3318437003; using -976530293 instead
[WARN (VERI-2271)] .//property.sva(95): overflow of 32-bit signed integer 3806887621; using -488079675 instead
[WARN (VERI-2271)] .//property.sva(95): overflow of 32-bit signed integer 4283383038; using -11584258 instead
[WARN (VERI-2271)] .//property.sva(97): overflow of 32-bit signed integer 2730891333; using -1564075963 instead
[WARN (VERI-2271)] .//property.sva(97): overflow of 32-bit signed integer 3588520619; using -706446677 instead
