2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.202: c s11 CexAttempt
2024-05-29 22:14:13.202: M s11 PCexMinLength
2024-05-29 22:14:13.203: c s11 CexAttempt
2024-05-29 22:14:13.203: M s11 PCexMinLength
2024-05-29 22:14:13.203: c s11 CexAttempt
2024-05-29 22:14:13.203: l s11 PbaCex
2024-05-29 22:14:13.203: N s11 TaskSize
2024-05-29 22:14:13.203: r s11 Ruler
2024-05-29 22:14:13.203: c s11 CexAttempt
2024-05-29 22:14:13.203: N s1 TaskSize
2024-05-29 22:14:13.203: P s1 ProofAttempt2
2024-05-29 22:14:13.203: M s1 PCexMinLength
2024-05-29 22:14:13.203: M s1 PCexMinLength
2024-05-29 22:14:13.203: N s1 TaskSize
2024-05-29 22:14:13.203: P s1 ProofAttempt2
2024-05-29 22:14:13.203: M s1 PCexMinLength
2024-05-29 22:14:13.203: M s1 PCexMinLength
2024-05-29 22:14:13.203: N s1 TaskSize
2024-05-29 22:14:13.203: P s1 ProofAttempt2
2024-05-29 22:14:13.203: M s1 PCexMinLength
2024-05-29 22:14:13.203: M s1 PCexMinLength
2024-05-29 22:14:13.203: N s1 TaskSize
2024-05-29 22:14:13.203: P s1 ProofAttempt2
2024-05-29 22:14:13.203: h s1 RSS
2024-05-29 22:14:13.203: f s1 Finished
2024-05-29 22:14:13.204: M s1 PCexMinLength
2024-05-29 22:14:13.204: M s1 PCexMinLength
2024-05-29 22:14:13.204: T s2 Trace
2024-05-29 22:14:13.214: f s2 Finished
2024-05-29 22:14:13.214: c s4 CexAttempt
2024-05-29 22:14:13.214: c s4 CexAttempt
2024-05-29 22:14:13.214: c s4 CexAttempt
2024-05-29 22:14:13.214: c s4 CexAttempt
2024-05-29 22:14:13.214: c s4 CexAttempt
2024-05-29 22:14:13.214: h s4 RSS
2024-05-29 22:14:13.214: T s5 Trace
2024-05-29 22:14:20.916: T s6 Trace
2024-05-29 22:14:20.928: B s6 LeapfrogProgress
2024-05-29 22:14:20.928: Q s6 LeapfrogAddStates
2024-05-29 22:14:20.928: f s6 Finished
2024-05-29 22:14:21.018: s s7 Starting
2024-05-29 22:14:21.018: N s7 TaskSize
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
2024-05-29 22:14:21.018: c s7 CexAttempt
2024-05-29 22:14:21.018: M s7 PCexMinLength
