2024-04-20 21:06:05.469: c s0 CexAttempt
2024-04-20 21:06:05.469: M s0 PCexMinLength
2024-04-20 21:06:05.469: j s0 MaxLength
2024-04-20 21:06:05.469: N s0 TaskSize
2024-04-20 21:06:05.469: r s0 Ruler
2024-04-20 21:06:05.469: p s0 ProofAttempt
2024-04-20 21:06:05.469: c s0 CexAttempt
2024-04-20 21:06:05.469: M s0 PCexMinLength
2024-04-20 21:06:05.469: c s0 CexAttempt
2024-04-20 21:06:05.469: l s0 PbaCex
2024-04-20 21:06:05.469: N s0 TaskSize
2024-04-20 21:06:05.469: r s0 Ruler
2024-04-20 21:06:05.469: c s0 CexAttempt
2024-04-20 21:06:05.469: M s0 PCexMinLength
2024-04-20 21:06:05.469: T s1 Trace
2024-04-20 21:06:05.481: f s1 Finished
2024-04-20 21:06:05.481: T s1 Trace
2024-04-20 21:06:05.488: f s1 Finished
2024-04-20 21:06:05.488: T s1 Trace
2024-04-20 21:06:05.505: f s1 Finished
2024-04-20 21:06:05.505: T s1 Trace
2024-04-20 21:06:05.521: f s1 Finished
2024-04-20 21:06:05.521: T s1 Trace
2024-04-20 21:06:05.526: f s1 Finished
2024-04-20 21:06:05.526: T s1 Trace
2024-04-20 21:06:05.950: f s1 Finished
2024-04-20 21:06:05.950: T s1 Trace
2024-04-20 21:06:05.956: f s1 Finished
2024-04-20 21:06:05.956: T s1 Trace
2024-04-20 21:06:05.961: f s1 Finished
2024-04-20 21:06:05.961: T s1 Trace
2024-04-20 21:06:05.966: f s1 Finished
2024-04-20 21:06:05.966: T s2 Trace
2024-04-20 21:06:05.969: f s2 Finished
2024-04-20 21:06:05.969: f s2 Finished
2024-04-20 21:06:05.969: T s3 Trace
2024-04-20 21:06:05.970: f s3 Finished
2024-04-20 21:06:05.970: T s4 Trace
2024-04-20 21:06:05.971: f s4 Finished
2024-04-20 21:06:05.971: T s5 Trace
2024-04-20 21:06:05.988: y s6 Receive     184 <B15 0\n\x2Q1 1 1 15 0\n\x2f541006\t15 0\t2142 5>
2024-04-20 21:06:05.988: d s6 Deserialize 184 <B15 0\n\x2Q1 1 1 15 0\n\x2f541006\t15 0\t2142 563>
2024-04-20 21:06:06.013: y s7 Receive     209056 <M15552 4 1 27 1 0\n\x2c0 2 7236 1 0 33\n>
2024-04-20 21:06:06.013: d s7 Deserialize 209056 <M15552 4 1 27 1 0\n\x2c0 2 7236 1 0 33\n\x2M>
2024-04-20 21:06:06.052: y s8 Receive     208803 <T0;\x0;15552 3828-3829 15553;; 5 5 5 5>
2024-04-20 21:06:06.052: d s8 Deserialize 208803 <T0;\x0;15552 3828-3829 15553;; 5 5 5 5;1>
2024-04-20 21:06:06.102: y s9 Receive     1508875 <c0 81 99707 55 0 353711\n\x2f354083\t55>
2024-04-20 21:06:06.102: d s9 Deserialize 1508875 <c0 81 99707 55 0 353711\n\x2f354083\t55 0>
2024-04-20 21:06:06.161: y s10 Receive     252 <c0 2125 181461 95 0 353706\n\x2c0 2130 18>
2024-04-20 21:06:06.161: d s10 Deserialize 252 <c0 2125 181461 95 0 353706\n\x2c0 2130 1814>
2024-04-20 21:06:06.197: y s0 Receive     209182 <N4 3 3 0 0 0 0 0 0 0 0 0 4 3 3 0 0 0>
2024-04-20 21:06:06.197: d s0 Deserialize 209182 <N4 3 3 0 0 0 0 0 0 0 0 0 4 3 3 0 0 0 0>
2024-04-20 21:06:06.315: y s1 Receive     1712149 <T0;\x0;16074;; 5;1; 5;; 5 4294967295 >
2024-04-20 21:06:06.315: d s1 Deserialize 1712149 <T0;\x0;16074;; 5;1; 5;; 5 4294967295 0 >
2024-04-20 21:06:06.378: y s2 Receive     175236 <T0;\x0;15552;; 5;1; 5;; 5 4294967295 0>
2024-04-20 21:06:06.378: d s2 Deserialize 175236 <T0;\x0;15552;; 5;1; 5;; 5 4294967295 0 5>
2024-04-20 21:06:06.418: y s3 Receive     208633 <T0;\x0;18441 18609 18751 18759 18789 1>
2024-04-20 21:06:06.418: d s3 Deserialize 208633 <T0;\x0;18441 18609 18751 18759 18789 194>
2024-04-20 21:06:06.468: y s4 Receive     208620 <T0;\x0;3828-3829 15552-15553 24443;; 5>
2024-04-20 21:06:06.468: d s4 Deserialize 208620 <T0;\x0;3828-3829 15552-15553 24443;; 5 5>
2024-04-20 21:06:06.501: y s5 Receive     141065 <T0;\x0;8262-8263;; 4 4;11; 4 4;; 4 429>
2024-04-20 21:06:06.501: d s5 Deserialize 141065 <T0;\x0;8262-8263;; 4 4;11; 4 4;; 4 42949>
2024-04-20 21:06:06.504: B s6 LeapfrogProgress
2024-04-20 21:06:06.504: Q s6 LeapfrogAddStates
2024-04-20 21:06:06.504: f s6 Finished
2024-04-20 21:06:06.504: N s6 TaskSize
2024-04-20 21:06:06.504: t s6 CexAttemptBaseline
2024-04-20 21:06:06.504: D s6 LeapfrogUsingStates
