2024-05-19 20:06:43.415: M s11 PCexMinLength
2024-05-19 20:06:43.415: c s11 CexAttempt
2024-05-19 20:06:43.415: m s11 MinLength
2024-05-19 20:06:43.415: M s11 PCexMinLength
2024-05-19 20:06:43.415: c s11 CexAttempt
2024-05-19 20:06:43.415: m s11 MinLength
2024-05-19 20:06:43.415: M s11 PCexMinLength
2024-05-19 20:06:43.415: c s11 CexAttempt
2024-05-19 20:06:43.415: l s11 PbaCex
2024-05-19 20:06:43.415: N s11 TaskSize
2024-05-19 20:06:43.415: r s11 Ruler
2024-05-19 20:06:43.415: c s11 CexAttempt
2024-05-19 20:06:43.415: x s11 TargetTerminationCause
2024-05-19 20:06:43.415: f s11 Finished
2024-05-19 20:06:43.415: x s0 TargetTerminationCause
2024-05-19 20:06:43.415: f s0 Finished
2024-05-19 20:06:43.415: s s0 Starting
2024-05-19 20:06:43.415: N s0 TaskSize
2024-05-19 20:06:43.415: r s0 Ruler
2024-05-19 20:06:43.415: c s0 CexAttempt
2024-05-19 20:06:43.415: M s0 PCexMinLength
2024-05-19 20:06:43.415: N s0 TaskSize
2024-05-19 20:06:43.415: r s0 Ruler
2024-05-19 20:06:43.415: p s0 ProofAttempt
2024-05-19 20:06:43.415: c s0 CexAttempt
2024-05-19 20:06:43.415: M s0 PCexMinLength
2024-05-19 20:06:43.415: c s0 CexAttempt
2024-05-19 20:06:43.415: M s0 PCexMinLength
2024-05-19 20:06:43.415: c s0 CexAttempt
2024-05-19 20:06:43.415: m s0 MinLength
2024-05-19 20:06:43.415: M s0 PCexMinLength
2024-05-19 20:06:43.415: c s0 CexAttempt
2024-05-19 20:06:43.415: l s0 PbaCex
2024-05-19 20:06:43.415: N s0 TaskSize
2024-05-19 20:06:43.415: r s0 Ruler
2024-05-19 20:06:43.415: c s0 CexAttempt
2024-05-19 20:06:43.415: m s0 MinLength
2024-05-19 20:06:43.415: M s0 PCexMinLength
2024-05-19 20:06:43.415: N s0 TaskSize
2024-05-19 20:06:43.415: r s0 Ruler
2024-05-19 20:06:43.415: p s0 ProofAttempt
2024-05-19 20:06:43.415: c s0 CexAttempt
2024-05-19 20:06:43.415: m s0 MinLength
2024-05-19 20:06:43.415: M s0 PCexMinLength
2024-05-19 20:06:43.415: c s0 CexAttempt
2024-05-19 20:06:43.415: m s0 MinLength
2024-05-19 20:06:43.415: M s0 PCexMinLength
2024-05-19 20:06:43.415: c s0 CexAttempt
2024-05-19 20:06:43.415: m s0 MinLength
2024-05-19 20:06:43.415: M s0 PCexMinLength
2024-05-19 20:06:43.415: c s0 CexAttempt
2024-05-19 20:06:43.415: m s0 MinLength
2024-05-19 20:06:43.415: M s0 PCexMinLength
2024-05-19 20:06:43.415: c s0 CexAttempt
